Date,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
2019-07-16,0.046647001057863235,0.04794900119304657,0.026158999651670456,0.026364000514149666,4274658,-13812861.085278526,8404551,-0.8147321838303041,-87284.24049073085,0.0,-0.008376440634960436,-0.008376440634960436,-699784.8114993789,563.538045531308,0.04677375186590117,0.0,0.036573500372469425,0.056992500089108944,0.016154500655829906,111.66007906648088,0.25,0.0,0.0,0.042371333576738834,0.062102834694087505,0.022639832459390163,93.13608731060069,0.09437112849678414,0.0,0.0,0.026158999651670456,0.06232300028204918,0.04424099996685982,98.88033757250386,0.005668644478094708,0.0,-0.0016288660742618394,-0.0003257732148523679,-0.0013030928594094716,0.036573500372469425,0.036573500372469425,0.04364161565899849,0.04527048173326033,0.0,0.0,0.0,0.07993755123037745,0.8762837972864173,-0.7963462460560398,-0.08524647548216642,2.0369285752874093,-66.66666666666667,0.006269765844332115,-146.34192016558592,-27.192509303022263,-119.14941086256366,0.04424099996685982,0.04424099996685982,0.04424099996685982,0.04424099996685982,0.04518689380833832,0.04902393747769015,4.0,8.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.5194760937346158,0.5668644478094709,6.318062898896198,-99.43313555219054,0.0,0.03532787307422003,0.0,-5.560819393086625,-1.1121638786173251,-4.4486555144693,-43.64619544686921,-57.35204313106186,-43.64619544686921
2019-07-17,0.027240000665187836,0.03208699822425842,0.02573299966752529,0.029360000044107437,1822177,-13554761.67155604,10226728,-0.7219178689374631,-74035.17164412647,0.0,-0.0028398434195745868,-0.005608142027267511,-1658653.7704269069,627.5783917078668,0.04505466809684545,0.0,0.03416900026301543,0.05217483262819637,0.016163167897834486,105.39279596465383,0.36645993027771745,0.0,0.0,0.03793422215514713,0.053206555752290614,0.022661888558003638,80.5200830779194,0.21928906422514902,0.0,0.0,0.02573299966752529,0.06232300028204918,0.044027999974787235,107.08537075382026,0.09912545273755635,0.0,-0.002647483508125492,-0.0007901152735069927,-0.0018573682346184994,0.03416900026301543,0.03416900026301543,0.041444444025938325,0.04409192753406382,0.0,0.0,0.0,0.1937479355410587,1.225859399341669,-1.0321114638006104,-0.21144436689846421,2.9559499529465567,-66.63441096559362,0.008674265953786113,-202.46509474537646,-85.61670445047366,-116.8483902949028,0.044027999974787235,0.044027999974787235,0.044027999974787235,0.044027999974787235,0.04518689380833832,0.04902393747769015,4.0,8.0,-4.0,-1.0,0.06232300028204918,0.0,1.0,0.0,13.645160339758135,0.0,0.0,0.0,-99.67447277596406,8.363710353948104,9.912545273755637,7.516223690516011,-90.08745472624436,0.0,0.03275112283607214,0.0,-12.24696010899726,-3.3391231246933124,-8.907836984303948,11.363979181952333,10.763374255617864,-37.24216082921332
2019-07-18,0.029347000643610954,0.030482999980449677,0.026623999699950218,0.02944600023329258,1094038,-13048708.666070433,11320766,-0.6567012992734722,-63445.27748425474,0.0,-0.00012574793095513007,-0.0037806773284967173,210276.42920379978,629.4166703296073,0.04416250123669806,0.0,0.03298825025558472,0.04910927833486116,0.01686722217630827,97.73800037513203,0.3901357281659446,0.0,0.0,0.03566341660916805,0.048082416877150536,0.02324441634118557,69.6456001626603,0.24968128505864354,0.0,0.0,0.02573299966752529,0.06232300028204918,0.044027999974787235,110.91828251281504,0.10147582682175373,0.0,-0.0034085144340024603,-0.0013137951056060864,-0.002094719328396374,0.03298825025558472,0.03298825025558472,0.03959852959630052,0.043007044030302984,0.0,0.0,0.0,0.27148908543452294,1.2400856591996128,-0.9685965737650899,-0.3594746530846745,3.77129012699584,-58.26842591438652,0.009855015961216823,-230.02485177827205,-121.71874128242325,-108.3061104958488,0.044027999974787235,0.044027999974787235,0.044027999974787235,0.044027999974787235,0.04518689380833832,0.04902393747769015,4.0,8.0,-4.0,-1.0,0.0615912002697587,0.0,0.0,0.0,14.007887112910183,0.0,0.0,0.0,-99.40008853338841,13.3948015718271,10.147582682175372,6.87566413458016,-89.85241731782463,0.0,0.03139233555233043,0.0,-18.827151386752327,-6.436728777105116,-12.39042260964721,0.29291617525866176,0.29248801173307193,-37.05833296703926
2019-07-19,0.02944600023329258,0.02994699962437153,0.024884000420570374,0.026263000443577766,961441,-13486417.74048575,10359325,-0.6474043083880976,-54818.84734376452,0.0,-0.0005992767284823268,-0.00298532717849312,-100723.47364383379,561.3791401581243,0.043371843393600465,0.0,0.03164320029318333,0.04703334608482388,0.016253054501542775,97.2730043045358,0.3252063390936843,0.0,0.0,0.033936999986569086,0.04488480004171531,0.022989199931422868,64.51837262857013,0.14951864738413756,0.0,0.0,0.024884000420570374,0.06232300028204918,0.043603500351309776,118.31609797553892,0.0368332495021122,0.0,-0.004219834778709512,-0.0018950030402267717,-0.0023248317384827405,0.03164320029318333,0.03164320029318333,0.03754690972665087,0.04176674450536038,0.0,0.0,0.0,0.30594705025936053,1.2280678976205,-0.9221208473611394,-0.5294402224827488,4.527584789261129,-66.47094495655841,0.011200065923618212,-261.4195161251726,-149.65889625097313,-111.76061987419948,0.043603500351309776,0.043603500351309776,0.043603500351309776,0.043603500351309776,0.04518689380833832,0.04902393747769015,4.0,20.0,-16.0,-1.0,0.06087403625771403,0.0,0.0,0.0,11.998982813559351,0.0,0.0,0.0,-99.17454154509377,14.675097745569527,3.6833249502112198,7.914484302047409,-96.31667504978878,0.0,0.029384197357370516,0.0,-24.853499388919385,-10.12008289946797,-14.733416489451415,-10.809616805327648,-11.439696393314858,-43.86208598418756
2019-07-20,0.0263069998472929,0.0292930006980896,0.024800000712275505,0.028588000684976578,588073,-13082894.695536014,10947398,-0.6107909176034886,-46792.25917080387,6.0055711247825485,-0.0002819231502453243,-0.0024446463728435607,-51867.40010261791,611.0766847775193,0.042937739886469255,0.0,0.0311340003584822,0.045366575004107124,0.016901425712857278,91.42785688795931,0.4105573047428822,0.0,0.0,0.03287422232743766,0.042746222371028535,0.0230022222838468,60.05921566911985,0.28291016898628335,0.0,0.0,0.024800000712275505,0.06232300028204918,0.04356150049716234,120.52097108539681,0.10095141689451882,0.0,-0.004621925231474276,-0.002440387478476273,-0.0021815377529980032,0.0311340003584822,0.0311340003584822,0.03616861602793175,0.040790541259406024,0.0,0.0,0.0,0.35565942147703766,1.2219945387477933,-0.8663351172707556,-0.6975193459389784,5.237654806465712,-55.95268030632067,0.01170926585831934,-273.30469621682107,-170.26652957861447,-103.0381666382066,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04518689380833832,0.04902393747769015,4.0,20.0,-16.0,-1.0,0.059434434824228284,0.0,0.0,0.0,20.9201841377904,0.0,0.0,0.0,-98.71565802961257,19.957120671115774,10.095141689451882,7.975349773946159,-89.90485831054812,-0.0039484333246946335,0.02918870900303327,0.0,-30.66568315968447,-14.22920295151127,-16.4364802081732,8.85275940345711,8.482595188522168,-38.89233152224807
2019-07-21,0.028588000684976578,0.036657001823186874,0.02690500020980835,0.029582999646663666,2711370,-14305124.799753971,13658768,-0.5928119412937705,-39722.249241439094,28.354417185321864,0.0017028607189164735,-0.001753395190883555,146429.3134576375,611.0766847775193,0.04160183900591946,0.0,0.03091242882822241,0.04413386633752823,0.01769099131891659,85.54124027442917,0.44972448417114125,0.0,0.0,0.03261338112254938,0.04246823853325276,0.02275852371184599,60.43444176286027,0.3462493494530725,0.0,0.0,0.024800000712275505,0.06232300028204918,0.04356150049716234,121.38483125439808,0.12746845905786977,0.0,-0.0048049087148280545,-0.0029132917257466296,-0.0018916169890814249,0.03091242882822241,0.03091242882822241,0.03515544427696743,0.039960352991795484,0.0,0.0,0.0,0.47415811808758435,1.0873880511629512,-0.6132299330753669,-0.8531803307679333,5.983101473536003,-18.711798840894268,0.01193083738857913,-278.4763731178902,-185.72507865565385,-92.75129446223636,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04518689380833832,0.04902393747769015,4.0,20.0,-16.0,-1.0,0.057356368777511116,0.0,0.0,0.0,24.450018441330613,0.0,0.0,0.0,-98.20882463673404,21.017918373677325,12.746845905786977,8.841770848483359,-87.25315409421302,-0.004722557163664272,0.02928896135399496,0.0,-33.29614948136207,-18.04259225748143,-15.253557223880641,3.480477605452048,3.421278675638817,-36.76549280566602
2019-07-22,0.02958199940621853,0.03161900117993355,0.02829200029373169,0.02953300066292286,674696,-14476485.80602773,12984072,-0.5835960276338414,-34052.46136613837,26.830063621063204,-0.0009001744560820241,-0.0016315065144833362,93228.30469847577,610.0438884555945,0.041281236493957124,0.0,0.030740000307559967,0.04314113304770022,0.018338867567419714,80.6840118156434,0.4513351050291453,0.0,0.0,0.03226354190458854,0.04130241724972924,0.023224666559447844,56.03151304262216,0.3489556976170923,0.0,0.0,0.024800000712275505,0.06232300028204918,0.04356150049716234,122.065709805948,0.12613597006940727,0.0,-0.0048975035712603004,-0.0033101340948493638,-0.0015873694764109367,0.030740000307559967,0.030740000307559967,0.034290452951729805,0.039187956522990106,0.0,0.0,0.0,0.5164756071892155,1.15143831453134,-0.6349627073421246,-0.9939994330678366,6.6769728136307025,-32.3034559892795,0.012103265909241573,-282.50100839639344,-197.8220698732463,-84.67893852314714,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04518689380833832,0.04902393747769015,4.0,20.0,-16.0,-1.0,0.05540298669359698,0.0,0.0,0.0,24.391101077216078,0.0,0.0,0.0,-97.77682759782384,25.790348162336095,12.613597006940727,11.818528200726528,-87.38640299305928,-0.00407491223886609,0.029349755194272978,0.0,-38.135222803215534,-22.06111836662825,-16.074104436587284,-0.16901255565017204,-0.1691555430037628,-36.87236706232796
2019-07-23,0.02954299934208393,0.030743999406695366,0.026861999183893204,0.0277319997549057,680975,-14852232.261544246,12303097,-0.5827458625296168,-29363.029255738173,25.50943678751736,-0.0006570007493419913,-0.0015096932938406683,-42667.98714985359,610.0438884555945,0.04093829303119146,0.0,0.030405778023931716,0.04224955581816354,0.018562000229699893,77.904783655987,0.38712308203180734,0.0,0.0,0.03183937052057849,0.040305259741014905,0.023373481300142076,53.178747456484565,0.25741645923279305,0.0,0.0,0.024800000712275505,0.06232300028204918,0.04356150049716234,123.40746400319094,0.07813871695353593,0.0,-0.005057906980543231,-0.0036596886719881374,-0.0013982183085550935,0.030405778023931716,0.030405778023931716,0.0332814601522184,0.038339367132761634,0.0,0.0,0.0,0.5222069174688265,1.1551193295693503,-0.6329124121005237,-1.1262751356986704,7.343864154058417,-48.32960940879236,0.012437488192869824,-290.30205423489167,-208.09762369120688,-82.2044305436848,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04356150049716234,0.04518689380833832,0.04902393747769015,4.0,20.0,-16.0,-1.0,0.053566807534717695,0.0,0.0,0.0,22.306016943399825,0.0,0.0,0.0,-97.4082228053625,34.86496788741554,7.813871695353593,11.058104869360433,-92.1861283046464,-0.0035558664136462748,0.029025888554231417,0.0,-42.45265802836713,-26.139426298976026,-16.313231729391106,-6.098265897776589,-6.292133240208209,-40.7220579738396
2019-07-24,0.0277319997549057,0.031867001205682755,0.026856999844312668,0.030223000794649124,490024,-14683804.843783911,12793121,-0.5652691407792522,-24993.93217727569,28.16154030384925,0.000571522399274672,-0.0012784471057167416,2488.2830413036572,664.8405123508182,0.04072533170305888,0.00812030043452978,0.030387500301003456,0.041624029654003025,0.01915097094800389,73.9549435899373,0.49268014610265665,0.0,0.0,0.031620333530008794,0.03974063396453857,0.02350003309547901,51.36125731768979,0.413960527284322,0.0,0.0,0.024800000712275505,0.06232300028204918,0.04356150049716234,123.48169213686388,0.14452469537488868,0.0,-0.004927226868058375,-0.003913196311202185,-0.0010140305568561896,0.030387500301003456,0.030387500301003456,0.03281092794336159,0.03773815481141996,0.0,0.0,0.0,0.5509835974107775,1.1322286434455417,-0.5812450460347642,-1.2358511767745801,8.013109223532814,-30.56045804357318,0.012455765915798084,-290.7286725705659,-250.6182430389966,-40.11042953156928,0.03637450095266104,0.04356150049716234,0.03996800072491169,0.04356150049716234,0.04518689380833832,0.04902393747769015,4.0,20.0,-16.0,-1.0,0.051840799125371165,0.0,0.0,0.0,31.081529082672503,0.0,0.0,0.0,-96.75187600849749,36.61292708306189,14.452469537488868,11.62664607992773,-85.54753046251113,-0.0028471496887505048,0.0292672592289977,0.0,-46.60738873700866,-30.233018786582555,-16.374369950426107,8.982406828785482,8.601627797332467,-35.39747206131827
2019-07-25,0.030333999544382095,0.03158299997448921,0.028759999200701714,0.031150000169873238,377875,-14421848.906002048,13170996,-0.5472245425228525,-21373.329024963048,30.134593364783854,0.0006047546093532802,-0.0010901269342097394,55606.12492285841,685.2324894334513,0.040578686017165515,0.007590570468455553,0.030456818470900707,0.04117939500500297,0.019734241936798444,70.41166525221215,0.5323234670681959,0.0,0.0,0.02954490017145872,0.03618020061403513,0.02290959972888231,44.91672271065118,0.6209515689836099,0.0,0.0,0.024800000712275505,0.06232300028204918,0.04356150049716234,123.20065408546921,0.1692295267010828,0.0,-0.004694742762896428,-0.004069505601541034,-0.0006252371613553942,0.030456818470900707,0.030456818470900707,0.032555400593594144,0.03725014335649057,0.0,0.0,0.0,0.5879225680655902,1.1311884770342202,-0.54326590896863,-1.3202300327917695,8.652979487394697,-17.240406702892006,0.012386447745900833,-312.5870682881147,-269.089926163722,-43.497142124392724,0.03072850126773119,0.04356150049716234,0.037145000882446766,0.04356150049716234,0.04518689380833832,0.04902393747769015,4.0,20.0,-16.0,-1.0,0.050218351220585426,0.0,0.0,0.0,34.06611422165864,0.0,0.0,0.0,-96.05053718513413,37.54535420583522,16.92295267010828,13.063097967650245,-83.07704732989171,-0.0020343998616391967,0.02947401979197726,0.0,-50.52501435330339,-34.29141789992672,-16.23359645337667,3.067198328592946,3.0211000471247917,-33.41598440415422
