Date,Open,High,Low,Close,Volume
2020-07-09,0.5524549252929971,0.7456156046677764,0.5730276420917831,0.8295731533668108,0.6970993818354732
2020-07-10,0.8274870679016328,0.7009841536960019,0.722321211956722,0.6049110658053363,0.05150068212824011
2020-07-11,0.6050171613946802,0.8584261558535418,0.5248414630854721,0.6024163979170873,1.2582781456953642
2020-07-12,0.6023439246040015,0.3732298919382119,0.7615390675582436,0.5537480965813177,0.11052631578947368
2020-07-13,0.5538147229014896,0.9908426200751859,0.6583282787697038,0.6506298918328737,1.0238095238095237
2020-07-14,0.6516072849085391,2.299867588348358,0.9991630724198416,2.8648805824846537,9.744186046511627
2020-07-15,2.859833314991453,0.45132663573969223,0.8937845257533548,0.3127275740283012,0.18854415274463007
2020-07-16,0.3126347674076287,0.3119199289515437,0.894376757958684,0.8967862906535117,0.4430379746835443
2020-07-17,0.89738090806946,0.8980009946230949,1.001990978965167,0.9961565894963031,1.0
2020-07-18,0.9964686545329042,1.224373514915191,1.001254977175194,1.2277372143685108,1.2
2020-07-19,1.2271210764978504,1.034925975015982,1.220284155531457,1.036775931093202,0.07142857142857142
2020-07-20,1.0366092136150142,1.001715998810391,1.0285884855274723,0.9913165057953794,1.0
2020-07-21,0.9902491196353465,1.0276531164891654,1.0035782721357684,1.0361127038061777,0.0
2020-07-22,1.0375672482712541,1.0688998350631946,1.0288557875521862,1.0707449354971095,inf
2020-07-23,1.0706595217982882,1.05487901070938,1.0772082000518053,1.0470763616525693,1.0666666666666667
2020-07-24,1.0470763616525693,1.031115745396018,1.0307496714833775,1.015935109933098,1.0
2020-07-25,1.0165042257345156,1.6141189702154803,1.0365101165481563,1.5147399193184188,0.4375
2020-07-26,1.512282227824743,0.9518230239707826,1.4962185237584762,1.0188146785249559,1.0
2020-07-27,1.0199453610319722,1.2051726458434695,1.0315454462397688,1.1976496475941967,0.14285714285714285
2020-07-28,1.1962794424065308,0.985066352269745,1.1453720156161329,0.9834817004203319,1.0
2020-07-29,0.9847910348878266,0.976230583414084,0.5064569830711347,0.528949497984879,16245.0
2020-07-30,0.5290968635035104,0.5800230373786754,0.9120844587573425,0.9469084411087181,0.2942443828870422
2020-07-31,0.9464259699214939,1.071792119596419,0.9772747221186843,1.013844057976371,0.7460251046025105
2020-08-01,1.012305821353532,1.2306790630089446,1.0311512523084885,1.1749354690684266,2.1904094223219293
2020-08-02,1.174289638346545,1.0178419248734034,1.003063592427684,1.1299070547506203,4.088849059019331
2020-08-03,1.1322463565078151,1.4302526085883454,1.1980147271751107,1.0038856906384839,1.0633414741060805
2020-08-04,1.0041143170249704,1.4184941872734655,1.1875929442931776,2.0808857488558856,1.6449751185183004
2020-08-05,2.0781356928251062,2.185957292836951,1.1963625660519863,1.3440106917268024,3.987093887049136
2020-08-06,1.3454828370598477,1.1039214897985081,0.8197178950874834,1.1126941091007465,1.4232801619833078
2020-08-07,1.1128569716110477,0.95561611090296,2.1103611024059563,0.6348454273644691,0.5876348495363068
2020-08-08,0.6661728273602737,0.8465715918758204,1.0084133796177979,1.2882704174242312,0.6277725291477895
2020-08-09,1.2305559524312366,1.076793029612347,0.9001970521895061,1.2415682312519465,1.2548375787736534
2020-08-10,1.2384936372607833,1.0749186202928929,1.6666032896682368,1.2531119190302125,0.8000436109899695
2020-08-11,1.2528597323103061,1.0204826748371267,1.1121352955503612,1.1787706649078766,1.265467429817389
2020-08-12,1.1780158487936006,0.9162193521249095,0.9295841927658456,0.8593414014032895,0.3789710316605643
2020-08-13,0.8606265595171159,1.0605284152139747,0.9390244136771493,0.7244203347379609,0.937235818562853
2020-08-14,0.7238768443653608,0.7559441058342586,0.7364734595905689,0.9095147168558309,1.1057947396346548
2020-08-15,0.910681347413269,0.8679858952701711,0.9524787059277081,0.8788016067822303,0.9009682118070431
